name	x	y	z	size
LMH2	-33.75	0.75	-30.25	n/a
LMH1	-30.5	0.5	-30.0	n/a
ROF2	18.667	48.3333	-7.0	n/a
ROF1	13.0	48.5	-7.5	n/a
RMH2	33.3333	-7.333	-22.0	n/a
RMH1	30.4	-7.2	-22.0	n/a
REC2	30.0	3.333	-35.333	n/a
REC1	26.8	3.4	-35.4	n/a
